Crash ID,Crash Severity,Crash Time,Day of Week,Manner of Collision,Speed Limit,Surface Condition,Surface Type,Surface Width,Weather Condition,Vehicle Body Style,Person Age,Person Alcohol Result,Person Drug Test Result,Person Ethnicity,Person Gender,y
19548900,N - NOT INJURED,16:37:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,65,2 - WET,No Data,72,3 - RAIN,SV - SPORT UTILITY VEHICLE,20,,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,148
19468999,C - POSSIBLE INJURY,15:32:00,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,20,,,H - HISPANIC,2 - FEMALE,46
19477539,N - NOT INJURED,23:00:00,,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",62,No Data,No Data,B - BLACK,,58
19495152,B - SUSPECTED MINOR INJURY,23:39:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,48,1 - CLEAR,,,No Data,No Data,B - BLACK,,49
19473581,N - NOT INJURED,16:28:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,2 - WET,No Data,48,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",21,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,70
19631181,N - NOT INJURED,,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,64,1 - CLEAR,SV - SPORT UTILITY VEHICLE,39,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,41
19560561,N - NOT INJURED,,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,No Data,1 - CLEAR,99 - UNKNOWN,No Data,,,99 - UNKNOWN,99 - UNKNOWN,22
19656059,B - SUSPECTED MINOR INJURY,07:54:00,THURSDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,55,2 - CLOUDY,,24,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,45
19632626,N - NOT INJURED,21:25:00,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,25,2 - WET,No Data,,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,,H - HISPANIC,2 - FEMALE,85
19480802,C - POSSIBLE INJURY,18:13:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,35,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,,W - WHITE,,38
19605956,N - NOT INJURED,14:25:00,SUNDAY,ONE MOTOR VEHICLE - BACKING,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,A - ASIAN,2 - FEMALE,54
19550271,N - NOT INJURED,20:36:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",49,No Data,No Data,W - WHITE,2 - FEMALE,58
19494685,N - NOT INJURED,06:37:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,60,1 - DRY,No Data,52,2 - CLOUDY,PK - PICKUP,13,No Data,No Data,W - WHITE,2 - FEMALE,82
19506437,N - NOT INJURED,13:10:00,WEDNESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,20,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",38,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,30
19642047,B - SUSPECTED MINOR INJURY,08:33:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,2 - WET,No Data,72,,SV - SPORT UTILITY VEHICLE,29,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,33
19765461,N - NOT INJURED,20:20:00,,SAME DIRECTION - ONE STRAIGHT-ONE RIGHT TURN,40,2 - WET,No Data,No Data,1 - CLEAR,MC - MOTORCYCLE,58,No Data,,H - HISPANIC,1 - MALE,25
19764871,A - SUSPECTED SERIOUS INJURY,19:00:00,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,35,"7 - SAND, MUD, DIRT",No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,17,No Data,No Data,,,74
19500303,N - NOT INJURED,09:13:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,89,1 - CLEAR,SV - SPORT UTILITY VEHICLE,17,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,93
19484341,N - NOT INJURED,12:31:00,,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,45,No Data,97 - NOT APPLICABLE,A - ASIAN,,29
19560254,B - SUSPECTED MINOR INJURY,08:26:00,TUESDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,48,,"P4 - PASSENGER CAR, 4-DOOR",82,No Data,No Data,W - WHITE,2 - FEMALE,57
19726467,N - NOT INJURED,21:50:00,,ONE MOTOR VEHICLE - GOING STRAIGHT,20,1 - DRY,No Data,No Data,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",18,No Data,No Data,H - HISPANIC,1 - MALE,210
19516033,99 - UNKNOWN,06:07:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,24,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,43
19672020,N - NOT INJURED,13:50:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,50,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",11,No Data,No Data,A - ASIAN,2 - FEMALE,73
19530278,N - NOT INJURED,00:26:00,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,2 - WET,No Data,88,3 - RAIN,SV - SPORT UTILITY VEHICLE,33,No Data,No Data,W - WHITE,1 - MALE,114
19677263,N - NOT INJURED,16:40:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,45,1 - DRY,No Data,72,1 - CLEAR,,,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,25
19707845,B - SUSPECTED MINOR INJURY,,FRIDAY,ANGLE - ONE LEFT TURN-ONE STOPPED,35,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,53,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,32
19741305,A - SUSPECTED SERIOUS INJURY,,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,55,1 - DRY,No Data,38,1 - CLEAR,PK - PICKUP,31,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,51
19605336,N - NOT INJURED,17:21:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,97 - NOT APPLICABLE,B - BLACK,,66
19657698,B - SUSPECTED MINOR INJURY,13:58:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,64,1 - CLEAR,SV - SPORT UTILITY VEHICLE,40,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,30
19762151,N - NOT INJURED,09:20:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,2 - WET,No Data,48,3 - RAIN,,19,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,55
19733001,N - NOT INJURED,,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,48,1 - CLEAR,SV - SPORT UTILITY VEHICLE,,No Data,,W - WHITE,1 - MALE,34
19701642,N - NOT INJURED,16:00:00,THURSDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,76,1 - CLEAR,SV - SPORT UTILITY VEHICLE,49,No Data,,W - WHITE,2 - FEMALE,45
19528931,N - NOT INJURED,02:13:00,SUNDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,30,2 - WET,No Data,55,,VN - VAN,26,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,65
19581414,N - NOT INJURED,,SATURDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,72,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",17,No Data,No Data,W - WHITE,1 - MALE,27
19705086,N - NOT INJURED,08:04:00,TUESDAY,ANGLE - ONE RIGHT TURN-ONE STOPPED,45,2 - WET,No Data,No Data,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,58,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,76
19622623,N - NOT INJURED,15:15:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,25,1 - DRY,No Data,No Data,1 - CLEAR,,62,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,35
19697636,A - SUSPECTED SERIOUS INJURY,05:18:00,THURSDAY,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",52,No Data,,W - WHITE,2 - FEMALE,142
19574420,N - NOT INJURED,10:24:00,TUESDAY,ONE MOTOR VEHICLE - BACKING,-1,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,141
19669259,N - NOT INJURED,08:45:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,VN - VAN,70,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,60
19718729,B - SUSPECTED MINOR INJURY,08:21:00,,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,35,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,25,,97 - NOT APPLICABLE,,1 - MALE,77
19572335,N - NOT INJURED,06:50:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",35,No Data,,H - HISPANIC,1 - MALE,70
19605337,N - NOT INJURED,09:11:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,30,1 - DRY,No Data,55,1 - CLEAR,SV - SPORT UTILITY VEHICLE,,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,58
19557661,N - NOT INJURED,20:32:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,55,1 - DRY,No Data,72,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,40,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,48
19598785,N - NOT INJURED,05:30:00,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,2 - WET,No Data,72,3 - RAIN,,50,No Data,97 - NOT APPLICABLE,,,28
19592838,N - NOT INJURED,08:50:00,MONDAY,ANGLE - BOTH GOING STRAIGHT,35,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",,,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,52
19678960,N - NOT INJURED,19:50:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,41,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,44
19473015,N - NOT INJURED,06:42:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,65,1 - DRY,No Data,48,1 - CLEAR,,28,No Data,,W - WHITE,,63
19546821,B - SUSPECTED MINOR INJURY,,SUNDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,2 - WET,No Data,No Data,3 - RAIN,PK - PICKUP,42,No Data,,H - HISPANIC,1 - MALE,29
19680141,N - NOT INJURED,09:50:00,TUESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,55,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",52,,97 - NOT APPLICABLE,B - BLACK,1 - MALE,25
19740689,C - POSSIBLE INJURY,18:18:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",25,No Data,97 - NOT APPLICABLE,A - ASIAN,2 - FEMALE,42
19696843,N - NOT INJURED,22:09:00,WEDNESDAY,ONE MOTOR VEHICLE - TURNING LEFT,30,1 - DRY,No Data,No Data,1 - CLEAR,,19,,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,43
19486200,N - NOT INJURED,15:01:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",,No Data,No Data,W - WHITE,2 - FEMALE,29
19689840,B - SUSPECTED MINOR INJURY,10:05:00,,ANGLE - BOTH GOING STRAIGHT,60,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,14,No Data,No Data,,1 - MALE,65
19743943,N - NOT INJURED,07:47:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",31,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,38
19527732,N - NOT INJURED,13:43:00,,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,46,,97 - NOT APPLICABLE,W - WHITE,1 - MALE,32
19760756,N - NOT INJURED,11:40:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,60,1 - DRY,No Data,,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,24,No Data,97 - NOT APPLICABLE,,2 - FEMALE,45
19566328,N - NOT INJURED,05:30:00,,OTHER - ONE STRAIGHT-ONE ENTERING OR LEAVING PARKING SPACE,-1,99 - UNKNOWN,No Data,,99 - UNKNOWN,99 - UNKNOWN,No Data,,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,1001
19676815,N - NOT INJURED,17:46:00,THURSDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,,H - HISPANIC,1 - MALE,62
19713222,N - NOT INJURED,,MONDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,20,1 - CLEAR,PK - PICKUP,52,No Data,,H - HISPANIC,1 - MALE,56
19678798,C - POSSIBLE INJURY,10:37:00,MONDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,35,1 - DRY,No Data,No Data,1 - CLEAR,TR - TRUCK,32,No Data,,,1 - MALE,3
19635657,N - NOT INJURED,17:45:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,,6,No Data,No Data,,1 - MALE,34
19614647,N - NOT INJURED,16:50:00,THURSDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,66,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",19,No Data,97 - NOT APPLICABLE,,1 - MALE,90
19676736,C - POSSIBLE INJURY,21:17:00,FRIDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,36,No Data,97 - NOT APPLICABLE,W - WHITE,,49
19764872,N - NOT INJURED,15:45:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,55,1 - DRY,No Data,22,1 - CLEAR,PK - PICKUP,23,,,W - WHITE,1 - MALE,65
19760573,C - POSSIBLE INJURY,09:00:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,30,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,22,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,40
19733404,A - SUSPECTED SERIOUS INJURY,21:13:00,TUESDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,55,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",11,No Data,No Data,W - WHITE,1 - MALE,55
19704893,N - NOT INJURED,17:15:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,50,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,9,,No Data,H - HISPANIC,1 - MALE,10
19501141,N - NOT INJURED,18:36:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,,1 - CLEAR,SV - SPORT UTILITY VEHICLE,25,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,2
19692824,N - NOT INJURED,17:55:00,THURSDAY,SAME DIRECTION - BOTH LEFT TURN,50,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,16,No Data,No Data,W - WHITE,1 - MALE,50
19711180,N - NOT INJURED,13:51:00,SATURDAY,ANGLE - ONE STRAIGHT-ONE RIGHT TURN,40,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",24,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,23
19481461,B - SUSPECTED MINOR INJURY,22:17:00,FRIDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,40,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",26,No Data,97 - NOT APPLICABLE,A - ASIAN,,73
19636969,A - SUSPECTED SERIOUS INJURY,13:45:00,TUESDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",65,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,65
19584157,B - SUSPECTED MINOR INJURY,20:50:00,FRIDAY,ANGLE - BOTH GOING STRAIGHT,40,1 - DRY,No Data,No Data,,VN - VAN,74,No Data,No Data,A - ASIAN,2 - FEMALE,101
19570642,N - NOT INJURED,,WEDNESDAY,ANGLE - BOTH GOING STRAIGHT,20,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,61,No Data,,W - WHITE,,40
19558179,N - NOT INJURED,17:54:00,SUNDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,45,1 - DRY,No Data,No Data,1 - CLEAR,TR - TRUCK,14,No Data,No Data,W - WHITE,,70
19739796,N - NOT INJURED,14:19:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,70,1 - DRY,No Data,,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",21,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,41
19491480,N - NOT INJURED,17:29:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,70,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",23,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,22
19509521,N - NOT INJURED,01:59:00,,ONE MOTOR VEHICLE - GOING STRAIGHT,70,2 - WET,No Data,72,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",21,No Data,97 - NOT APPLICABLE,H - HISPANIC,,102
19522959,B - SUSPECTED MINOR INJURY,00:03:00,SUNDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",18,No Data,97 - NOT APPLICABLE,B - BLACK,1 - MALE,40
19712140,C - POSSIBLE INJURY,21:58:00,FRIDAY,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,25,1 - DRY,No Data,No Data,,TR - TRUCK,15,No Data,,H - HISPANIC,1 - MALE,73
19702040,N - NOT INJURED,17:43:00,WEDNESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,77
19708363,N - NOT INJURED,15:33:00,THURSDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,64,1 - CLEAR,SV - SPORT UTILITY VEHICLE,85,No Data,97 - NOT APPLICABLE,,2 - FEMALE,27
19566089,N - NOT INJURED,,THURSDAY,ONE MOTOR VEHICLE - BACKING,15,1 - DRY,No Data,,1 - CLEAR,99 - UNKNOWN,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,1250
19696102,N - NOT INJURED,13:37:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,No Data,1 - CLEAR,TR - TRUCK,46,No Data,,H - HISPANIC,,46
19718580,C - POSSIBLE INJURY,14:28:00,,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,48,1 - CLEAR,,45,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,44
19474740,C - POSSIBLE INJURY,13:30:00,SATURDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,45,1 - DRY,No Data,No Data,1 - CLEAR,SV - SPORT UTILITY VEHICLE,59,No Data,97 - NOT APPLICABLE,B - BLACK,2 - FEMALE,37
19532066,B - SUSPECTED MINOR INJURY,13:13:00,,ONE MOTOR VEHICLE - GOING STRAIGHT,55,1 - DRY,No Data,24,1 - CLEAR,SV - SPORT UTILITY VEHICLE,73,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,28
19675486,N - NOT INJURED,,,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,30,1 - DRY,No Data,No Data,1 - CLEAR,99 - UNKNOWN,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,99 - UNKNOWN,1
19481879,N - NOT INJURED,,MONDAY,OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN,50,1 - DRY,No Data,48,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",18,,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,42
19611686,N - NOT INJURED,20:00:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,No Data,,"P4 - PASSENGER CAR, 4-DOOR",61,,No Data,A - ASIAN,1 - MALE,62
19634032,N - NOT INJURED,17:25:00,SATURDAY,ANGLE - BOTH GOING STRAIGHT,45,1 - DRY,No Data,72,1 - CLEAR,SV - SPORT UTILITY VEHICLE,15,No Data,No Data,W - WHITE,1 - MALE,17
19581092,N - NOT INJURED,15:36:00,SATURDAY,ONE MOTOR VEHICLE - BACKING,15,1 - DRY,No Data,No Data,1 - CLEAR,99 - UNKNOWN,No Data,No Data,97 - NOT APPLICABLE,99 - UNKNOWN,,20
19749617,N - NOT INJURED,08:12:00,MONDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,40,1 - DRY,No Data,No Data,2 - CLOUDY,"P4 - PASSENGER CAR, 4-DOOR",51,No Data,97 - NOT APPLICABLE,A - ASIAN,1 - MALE,35
19755779,N - NOT INJURED,09:03:00,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,70,2 - WET,No Data,88,,"P2 - PASSENGER CAR, 2-DOOR",21,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,22
19505366,C - POSSIBLE INJURY,17:20:00,TUESDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,45,1 - DRY,No Data,64,,,27,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,35
19750688,N - NOT INJURED,16:10:00,MONDAY,ONE MOTOR VEHICLE - TURNING LEFT,25,1 - DRY,No Data,No Data,2 - CLOUDY,SB - YELLOW SCHOOL BUS,14,,,H - HISPANIC,1 - MALE,50
19536126,N - NOT INJURED,11:14:00,WEDNESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,30,1 - DRY,No Data,No Data,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,57,No Data,97 - NOT APPLICABLE,H - HISPANIC,,46
19722661,K - FATAL INJURY,14:40:00,WEDNESDAY,OPPOSITE DIRECTION - BOTH GOING STRAIGHT,60,1 - DRY,No Data,24,1 - CLEAR,TT - TRUCK TRACTOR,45,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,259
19646639,B - SUSPECTED MINOR INJURY,20:57:00,THURSDAY,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,2 - WET,No Data,72,3 - RAIN,"P4 - PASSENGER CAR, 4-DOOR",41,No Data,,,2 - FEMALE,55
19505141,N - NOT INJURED,00:31:00,SATURDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,64,1 - CLEAR,"P2 - PASSENGER CAR, 2-DOOR",59,No Data,,,1 - MALE,74
19740689,C - POSSIBLE INJURY,18:18:00,TUESDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,50,1 - DRY,No Data,72,1 - CLEAR,PK - PICKUP,11,No Data,No Data,W - WHITE,1 - MALE,42
19587789,N - NOT INJURED,10:05:00,,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,1 - CLEAR,,33,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,27
19607436,99 - UNKNOWN,20:09:00,SUNDAY,ONE MOTOR VEHICLE - BACKING,15,1 - DRY,No Data,No Data,1 - CLEAR,PK - PICKUP,No Data,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,73
19727146,N - NOT INJURED,15:57:00,MONDAY,SAME DIRECTION - BOTH GOING STRAIGHT-REAR END,50,1 - DRY,No Data,24,1 - CLEAR,,19,No Data,97 - NOT APPLICABLE,W - WHITE,1 - MALE,25
19582531,N - NOT INJURED,16:12:00,SATURDAY,OPPOSITE DIRECTION - ONE RIGHT TURN-ONE LEFT TURN,40,1 - DRY,No Data,No Data,1 - CLEAR,,,No Data,97 - NOT APPLICABLE,H - HISPANIC,2 - FEMALE,50
19584615,N - NOT INJURED,11:33:00,FRIDAY,SAME DIRECTION - ONE STRAIGHT-ONE STOPPED,55,1 - DRY,No Data,24,1 - CLEAR,PK - PICKUP,19,No Data,97 - NOT APPLICABLE,H - HISPANIC,1 - MALE,18
19545433,N - NOT INJURED,18:00:00,WEDNESDAY,ANGLE - ONE STRAIGHT-ONE LEFT TURN,30,1 - DRY,No Data,No Data,1 - CLEAR,"P4 - PASSENGER CAR, 4-DOOR",22,No Data,97 - NOT APPLICABLE,,2 - FEMALE,34
19544654,N - NOT INJURED,12:25:00,,SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE,70,1 - DRY,No Data,72,2 - CLOUDY,SV - SPORT UTILITY VEHICLE,56,No Data,97 - NOT APPLICABLE,W - WHITE,2 - FEMALE,35
